review_id,product_id,rating,review_text,date
rev_neg_1678,PROD_LAPTOP_297,1,Doesn't charge at all. Broken charging port.,2026-06-14
rev_pos_432,PROD_LAPTOP_151,5,The software is incredibly fast and responsive.,2026-06-09
rev_pos_529,PROD_LAPTOP_181,5,Beautiful design and great build quality.,2026-06-05
rev_neg_1454,PROD_LAPTOP_288,1,Horrible experience. The item was missing parts.,2026-06-16
rev_neu_624,PROD_PHONE_358,3,"Decent build, but the software is a bit slow.",2026-06-24
rev_neu_347,PROD_LAPTOP_309,3,"It works fine, but I expected more from this brand.",2026-06-23
rev_pos_1510,PROD_CLOTH_159,5,Very robust and stands up to daily wear and tear.,2026-06-03
rev_pos_1286,PROD_CLOTH_108,4,"Great customer service, they resolved my issue in minutes.",2026-06-02
rev_neg_1446,PROD_LAPTOP_230,1,Completely useless. Do not waste your hard-earned money.,2026-06-19
rev_pos_109,PROD_BEAUTY_100,5,"No defects, clean packaging, and works like a dream.",2026-06-06
rev_neg_1091,PROD_CLOTH_289,2,"Cannot recommend this product, it lacks standard features.",2026-06-19
rev_neg_32,PROD_LAPTOP_240,1,Terrible product! A complete waste of money.,2026-06-12
rev_neu_380,PROD_BEAUTY_312,3,"Standard product, does exactly what is advertised.",2026-06-20
rev_neu_123,PROD_LAPTOP_316,3,"It is average. Some days it is fast, some days it is slow.",2026-06-23
rev_neu_478,PROD_BEAUTY_325,3,"Decent build, but the software is a bit slow.",2026-06-20
rev_pos_1775,PROD_BEAUTY_143,5,Absolutely love this device. Best purchase of the year!,2026-06-07
rev_pos_720,PROD_BEAUTY_104,4,"No complaints here, works exactly as described.",2026-06-07
rev_pos_1607,PROD_BEAUTY_166,4,"No defects, clean packaging, and works like a dream.",2026-06-04
rev_neu_384,PROD_BEAUTY_352,3,"Okay for the price, but don't expect miracles.",2026-06-21
rev_neu_899,PROD_BEAUTY_346,3,"The quality is passable, nothing to complain about.",2026-06-26
rev_neg_1061,PROD_LAPTOP_286,2,"No manual included, and setup is impossible.",2026-06-17
rev_neg_690,PROD_LAPTOP_286,2,"Extremely slow performance, laggy and unusable.",2026-06-14
rev_pos_1946,PROD_PHONE_178,5,Very satisfied with my purchase. It works perfectly.,2026-06-08
rev_neu_531,PROD_CLOTH_368,3,The color is slightly different but it works okay.,2026-06-21
rev_neu_84,PROD_PHONE_385,3,"Average performance, nothing special about it.",2026-06-24
rev_pos_947,PROD_LAPTOP_196,5,Not a single issue so far. Very reliable.,2026-06-06
rev_neg_256,PROD_PHONE_296,2,"Terrible sound, very tinny and muffled.",2026-06-16
rev_pos_76,PROD_PHONE_148,4,"No delay in shipping, super happy with the delivery.",2026-06-01
rev_neg_886,PROD_LAPTOP_280,1,Do not recommend this seller. Poor customer support.,2026-06-13
rev_pos_1070,PROD_CLOTH_164,4,Highly functional and has zero flaws.,2026-06-04
rev_neg_684,PROD_BEAUTY_219,2,Do not recommend this seller. Poor customer support.,2026-06-12
rev_pos_923,PROD_PHONE_148,4,Great product! The quality is absolutely amazing.,2026-06-04
rev_neu_974,PROD_CLOTH_355,3,"Shipping took longer than expected, but product is ok.",2026-06-23
rev_pos_1190,PROD_CLOTH_150,5,"No lag, games run super smooth on it.",2026-06-03
rev_neu_467,PROD_BEAUTY_367,3,"No major complaints, but it could be improved.",2026-06-24
rev_pos_1157,PROD_PHONE_114,5,Extremely pleased with how fast this works.,2026-06-06
rev_neg_1613,PROD_LAPTOP_282,1,Do not recommend this seller. Poor customer support.,2026-06-11
rev_pos_650,PROD_LAPTOP_151,4,"Love the packaging, it was wrapped very nicely.",2026-06-06
rev_neg_1167,PROD_BEAUTY_203,2,Never buy this. Waste of time and money.,2026-06-19
rev_neg_1345,PROD_LAPTOP_254,2,Never again. This is absolute trash.,2026-06-10
rev_neg_1444,PROD_LAPTOP_213,1,Not recommended. The product has major design flaws.,2026-06-11
rev_pos_86,PROD_PHONE_192,5,The sound quality is fantastic and clear.,2026-06-05
rev_pos_1141,PROD_CLOTH_111,5,"No defects, clean packaging, and works like a dream.",2026-06-01
rev_pos_1085,PROD_BEAUTY_102,5,"Not cheap, but totally worth every single penny.",2026-06-06
rev_neg_1430,PROD_BEAUTY_296,1,Very disappointed with the hardware quality. It broke on day one.,2026-06-12
rev_neu_563,PROD_PHONE_373,3,"Okay for basic usage, but not for heavy tasks.",2026-06-26
rev_neg_822,PROD_PHONE_291,2,"Terrible sound, very tinny and muffled.",2026-06-19
rev_pos_938,PROD_LAPTOP_186,4,I can't believe how good this is for the price.,2026-06-01
rev_pos_635,PROD_CLOTH_158,5,"Love the packaging, it was wrapped very nicely.",2026-06-02
rev_neu_196,PROD_LAPTOP_359,3,"It's decent, fits the description but nothing exciting.",2026-06-27
rev_neg_765,PROD_BEAUTY_220,1,This is a scam. It does not work at all.,2026-06-13
rev_pos_1269,PROD_PHONE_146,4,"No complaints here, works exactly as described.",2026-06-09
rev_pos_1415,PROD_CLOTH_122,5,Absolutely love this device. Best purchase of the year!,2026-06-01
rev_neu_810,PROD_CLOTH_370,3,"The shipping was ok, product is decent enough.",2026-06-21
rev_pos_676,PROD_CLOTH_117,5,The sound quality is fantastic and clear.,2026-06-03
rev_neu_226,PROD_BEAUTY_308,3,"No major complaints, but it could be improved.",2026-06-22
rev_neg_1496,PROD_CLOTH_271,1,"Cannot recommend this product, it lacks standard features.",2026-06-13
rev_pos_1440,PROD_PHONE_154,5,The sound quality is fantastic and clear.,2026-06-06
rev_neg_534,PROD_BEAUTY_299,2,Worst experience ever. The battery drains in two hours.,2026-06-14
rev_pos_1417,PROD_LAPTOP_150,4,No problems at all. Solid hardware and easy to setup.,2026-06-07
rev_neg_63,PROD_PHONE_208,1,Never again. This is absolute trash.,2026-06-13
rev_neg_1033,PROD_LAPTOP_275,2,Very slow shipping and the item is defect.,2026-06-14
rev_pos_1988,PROD_PHONE_161,5,"Not bad at all, in fact it is an awsm product.",2026-06-07
rev_pos_495,PROD_BEAUTY_155,4,The customer support staff was very helpful and responsive.,2026-06-06
rev_neu_813,PROD_LAPTOP_362,3,"It works, but nothing outstanding.",2026-06-28
rev_pos_1986,PROD_PHONE_116,4,"Works like a charm, would buy again without hesitation.",2026-06-04
rev_neg_334,PROD_BEAUTY_204,1,Poor packaging and the item was broken inside.,2026-06-14
rev_neu_491,PROD_PHONE_388,3,It is fine. Just an average smartphone.,2026-06-20
rev_pos_139,PROD_LAPTOP_139,5,"Love the packaging, it was wrapped very nicely.",2026-06-06
rev_neg_1542,PROD_LAPTOP_213,2,"Fake item, a complete scam. Do not buy!",2026-06-13
rev_neu_98,PROD_PHONE_388,3,"The price is fair, but usability is just okay.",2026-06-28
rev_neu_575,PROD_PHONE_364,3,"Okay for basic usage, but not for heavy tasks.",2026-06-27
rev_neg_1400,PROD_BEAUTY_209,1,Doesn't charge at all. Broken charging port.,2026-06-16
rev_neg_875,PROD_CLOTH_236,2,Not recommended. The product has major design flaws.,2026-06-19
rev_pos_443,PROD_CLOTH_100,5,"Incredibly fast shipping, arrived much earlier than expected.",2026-06-04
rev_neu_637,PROD_PHONE_386,3,"It is okay. Not the best, but not the worst.",2026-06-22
rev_pos_1362,PROD_PHONE_168,4,"Works like a charm, would buy again without hesitation.",2026-06-08
rev_pos_1176,PROD_PHONE_173,5,"This phone is gr8, battery life is awesome.",2026-06-05
rev_neu_538,PROD_BEAUTY_372,3,"It is average. Some days it is fast, some days it is slow.",2026-06-23
rev_pos_1211,PROD_CLOTH_191,5,"Super light, compact, and extremely useful.",2026-06-07
rev_pos_801,PROD_CLOTH_166,4,"No defects, clean packaging, and works like a dream.",2026-06-09
rev_pos_597,PROD_PHONE_117,4,The screen display is incredibly clear and beautiful.,2026-06-02
rev_neg_1009,PROD_BEAUTY_282,1,Very disappointed. It looks nothing like the pictures.,2026-06-15
rev_neu_303,PROD_LAPTOP_325,3,"No quality issues, but design is quite boring.",2026-06-24
rev_neg_449,PROD_BEAUTY_298,1,"Terrible sound, very tinny and muffled.",2026-06-13
rev_pos_1680,PROD_PHONE_131,5,"Love the packaging, it was wrapped very nicely.",2026-06-04
rev_neg_1203,PROD_BEAUTY_283,2,"No manual included, and setup is impossible.",2026-06-16
rev_neu_464,PROD_BEAUTY_358,3,"It works, but nothing outstanding.",2026-06-24
rev_neg_1208,PROD_PHONE_265,1,"No customer support at all, they ignored my emails.",2026-06-13
rev_pos_1995,PROD_BEAUTY_164,4,"Great customer service, they resolved my issue in minutes.",2026-06-09
rev_neg_566,PROD_CLOTH_254,2,The device keeps flickering and lags constantly. Terrible!,2026-06-15
rev_neg_1719,PROD_CLOTH_225,1,Poor packaging and the item was broken inside.,2026-06-13
rev_pos_1718,PROD_LAPTOP_168,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-07
rev_neg_638,PROD_BEAUTY_201,2,"Cannot recommend this product, it lacks standard features.",2026-06-11
rev_pos_232,PROD_PHONE_142,4,The screen display is incredibly clear and beautiful.,2026-06-04
rev_neg_503,PROD_CLOTH_290,2,Very disappointed with the hardware quality. It broke on day one.,2026-06-12
rev_neg_225,PROD_BEAUTY_232,2,"No manual included, and setup is impossible.",2026-06-15
rev_neu_924,PROD_BEAUTY_339,3,"Decent build, but the software is a bit slow.",2026-06-25
rev_pos_758,PROD_CLOTH_152,4,"Very easy to use, setup was a breeze. Perfect!",2026-06-08
rev_pos_1165,PROD_BEAUTY_123,4,"Wow, this is an absolute game changer!",2026-06-02
rev_neu_327,PROD_LAPTOP_383,3,"The battery is okay, screen is average.",2026-06-28
rev_pos_890,PROD_BEAUTY_146,4,Very robust and stands up to daily wear and tear.,2026-06-09
rev_neg_524,PROD_LAPTOP_260,1,Late delivery and the package arrived damaged.,2026-06-12
rev_pos_1368,PROD_CLOTH_120,5,Beautiful design and great build quality.,2026-06-07
rev_neg_1043,PROD_BEAUTY_294,1,The setup was extremely hard and frustrating.,2026-06-15
rev_neg_79,PROD_CLOTH_220,1,It stopped working after just a few days of light usage.,2026-06-11
rev_neu_230,PROD_BEAUTY_342,3,"Okay for basic usage, but not for heavy tasks.",2026-06-26
rev_pos_423,PROD_LAPTOP_164,5,"Wow, this is an absolute game changer!",2026-06-08
rev_pos_175,PROD_BEAUTY_180,5,"Works like a charm, would buy again without hesitation.",2026-06-08
rev_neg_1517,PROD_PHONE_293,1,"Poor battery life, won't even last half a day.",2026-06-15
rev_pos_830,PROD_CLOTH_171,4,Highly functional and has zero flaws.,2026-06-08
rev_pos_1781,PROD_PHONE_168,5,"No quality issues, everything is in perfect condition.",2026-06-07
rev_neg_133,PROD_CLOTH_226,1,"The sizing is completely wrong, way too small.",2026-06-11
rev_neg_1376,PROD_BEAUTY_271,2,"No manual included, and setup is impossible.",2026-06-12
rev_pos_1736,PROD_CLOTH_129,4,The user interface is so smooth and intuitive. Love it.,2026-06-02
rev_pos_780,PROD_BEAUTY_113,4,"No delay in shipping, super happy with the delivery.",2026-06-09
rev_pos_1391,PROD_BEAUTY_158,4,"Works like a charm, would buy again without hesitation.",2026-06-02
rev_pos_866,PROD_CLOTH_197,4,Very bright display and the colors are vibrant.,2026-06-08
rev_neu_401,PROD_CLOTH_351,3,"It is average. Some days it is fast, some days it is slow.",2026-06-24
rev_neg_862,PROD_BEAUTY_223,1,The setup was extremely hard and frustrating.,2026-06-13
rev_neg_1710,PROD_CLOTH_290,1,Very disappointed with the hardware quality. It broke on day one.,2026-06-10
rev_pos_1666,PROD_LAPTOP_195,4,Fast connection and never disconnects.,2026-06-01
rev_neg_1696,PROD_CLOTH_220,2,The worst packaging I have ever seen. Damaged box.,2026-06-10
rev_neu_513,PROD_PHONE_326,3,"Okay for basic usage, but not for heavy tasks.",2026-06-28
rev_neu_13,PROD_BEAUTY_320,3,"The price is fair, but usability is just okay.",2026-06-20
rev_pos_549,PROD_CLOTH_141,4,"Wow, this is an absolute game changer!",2026-06-04
rev_neg_1515,PROD_CLOTH_206,1,Horrible experience. The item was missing parts.,2026-06-17
rev_pos_598,PROD_CLOTH_154,5,"Great customer service, they resolved my issue in minutes.",2026-06-06
rev_pos_1060,PROD_LAPTOP_140,4,"Not cheap, but totally worth every single penny.",2026-06-01
rev_neg_435,PROD_PHONE_204,1,The setup was extremely hard and frustrating.,2026-06-10
rev_neu_382,PROD_PHONE_383,3,"The product is okay, does the job but nothing special.",2026-06-24
rev_neg_1389,PROD_CLOTH_240,2,"No response from support, and return policy is a lie.",2026-06-14
rev_neg_753,PROD_CLOTH_216,1,Poor packaging and the item was broken inside.,2026-06-15
rev_neg_1668,PROD_LAPTOP_214,1,The device keeps flickering and lags constantly. Terrible!,2026-06-13
rev_neg_1068,PROD_PHONE_232,1,Late delivery and the package arrived damaged.,2026-06-18
rev_neu_83,PROD_LAPTOP_349,3,"The design is simple, functionality is average.",2026-06-21
rev_neg_1579,PROD_BEAUTY_228,2,This is a scam. It does not work at all.,2026-06-13
rev_pos_873,PROD_LAPTOP_128,4,Excellent value for money. Very durable material.,2026-06-05
rev_neu_161,PROD_LAPTOP_375,3,"Shipping took longer than expected, but product is ok.",2026-06-25
rev_pos_287,PROD_CLOTH_109,5,Very satisfied with my purchase. It works perfectly.,2026-06-02
rev_neg_1785,PROD_PHONE_260,2,"Poor battery life, won't even last half a day.",2026-06-17
rev_neu_381,PROD_CLOTH_374,3,"Not bad, but not particularly good either.",2026-06-22
rev_pos_403,PROD_CLOTH_184,4,I can't believe how good this is for the price.,2026-06-08
rev_pos_809,PROD_BEAUTY_140,5,No problems at all. Solid hardware and easy to setup.,2026-06-02
rev_neu_431,PROD_CLOTH_388,3,"Not bad, but not particularly good either.",2026-06-21
rev_pos_1400,PROD_CLOTH_185,4,"Highly recommend this shop, wonderful customer service.",2026-06-01
rev_neu_988,PROD_CLOTH_329,3,It's fine. It does the job.,2026-06-27
rev_pos_1291,PROD_CLOTH_153,4,"No quality issues, everything is in perfect condition.",2026-06-08
rev_neg_105,PROD_PHONE_271,2,"No manual included, and setup is impossible.",2026-06-19
rev_pos_1436,PROD_BEAUTY_133,4,The customer support staff was very helpful and responsive.,2026-06-08
rev_neg_1892,PROD_LAPTOP_246,2,Not durable. It tore apart after the first wash.,2026-06-17
rev_neg_1268,PROD_LAPTOP_218,1,"Very cheap plastic, feels like a toy.",2026-06-15
rev_neg_980,PROD_CLOTH_218,2,It stopped working after just a few days of light usage.,2026-06-13
rev_neg_1861,PROD_LAPTOP_226,2,"Cannot recommend this product, it lacks standard features.",2026-06-18
rev_pos_1710,PROD_LAPTOP_137,4,Extremely pleased with how fast this works.,2026-06-08
rev_pos_395,PROD_CLOTH_160,5,"Wow, this is an absolute game changer!",2026-06-01
rev_pos_497,PROD_CLOTH_105,5,"No defects, clean packaging, and works like a dream.",2026-06-02
rev_pos_1644,PROD_PHONE_134,5,Perfect fit and very comfortable to wear.,2026-06-01
rev_neg_689,PROD_BEAUTY_229,2,"Cannot recommend this product, it lacks standard features.",2026-06-17
rev_neg_161,PROD_PHONE_265,1,It has a terrible chemical smell. Returning immediately.,2026-06-14
rev_neg_903,PROD_BEAUTY_253,2,The setup was extremely hard and frustrating.,2026-06-17
rev_neg_1780,PROD_BEAUTY_242,1,"The sizing is completely wrong, way too small.",2026-06-10
rev_neu_867,PROD_CLOTH_314,3,"The price is fair, but usability is just okay.",2026-06-24
rev_neu_430,PROD_PHONE_314,3,"Delivery was a bit slow, but the item arrived safe.",2026-06-23
rev_pos_471,PROD_LAPTOP_150,4,"No regrets buying this, highly recommended.",2026-06-04
rev_pos_416,PROD_BEAUTY_112,5,Beautiful design and great build quality.,2026-06-03
rev_pos_1351,PROD_BEAUTY_133,4,"No defects, clean packaging, and works like a dream.",2026-06-06
rev_neg_1119,PROD_CLOTH_299,1,The camera quality is awful and blurry.,2026-06-16
rev_pos_106,PROD_LAPTOP_108,4,Not a single issue so far. Very reliable.,2026-06-07
rev_neg_402,PROD_BEAUTY_293,2,The setup was extremely hard and frustrating.,2026-06-17
rev_pos_1669,PROD_LAPTOP_100,5,"No delay in shipping, super happy with the delivery.",2026-06-04
rev_pos_238,PROD_CLOTH_106,4,"Incredibly fast shipping, arrived much earlier than expected.",2026-06-03
rev_pos_1465,PROD_CLOTH_117,4,"Works like a charm, would buy again without hesitation.",2026-06-01
rev_pos_280,PROD_CLOTH_144,4,"Not bad at all, in fact it is an awsm product.",2026-06-03
rev_neu_506,PROD_PHONE_317,3,"Decent packaging, product performs averagely.",2026-06-24
rev_pos_1161,PROD_BEAUTY_152,5,"Wow, this is an absolute game changer!",2026-06-01
rev_neg_1782,PROD_CLOTH_215,1,The screen cracked easily without any drop. Fragile.,2026-06-19
rev_pos_706,PROD_BEAUTY_196,5,No problems at all. Solid hardware and easy to setup.,2026-06-04
rev_pos_587,PROD_BEAUTY_180,4,The customer support staff was very helpful and responsive.,2026-06-05
rev_neg_730,PROD_CLOTH_203,1,Very disappointed with the hardware quality. It broke on day one.,2026-06-17
rev_neg_223,PROD_LAPTOP_299,1,Never buy this. Waste of time and money.,2026-06-11
rev_pos_945,PROD_CLOTH_143,4,Extremely pleased with how fast this works.,2026-06-02
rev_pos_1010,PROD_PHONE_119,5,"Works like a charm, would buy again without hesitation.",2026-06-01
rev_pos_1262,PROD_PHONE_156,4,"Super light, compact, and extremely useful.",2026-06-05
rev_pos_1397,PROD_PHONE_102,4,"Super light, compact, and extremely useful.",2026-06-08
rev_pos_301,PROD_LAPTOP_119,4,"Works like a charm, would buy again without hesitation.",2026-06-02
rev_pos_381,PROD_BEAUTY_102,5,Perfect fit and very comfortable to wear.,2026-06-02
rev_pos_8,PROD_PHONE_148,5,"Highly recommend this shop, wonderful customer service.",2026-06-02
rev_neg_1226,PROD_BEAUTY_206,2,"Not worth the money, quality is very poor.",2026-06-19
rev_neg_1006,PROD_CLOTH_220,2,Very slow shipping and the item is defect.,2026-06-19
rev_neu_718,PROD_LAPTOP_318,3,"No major complaints, but it could be improved.",2026-06-27
rev_pos_225,PROD_PHONE_130,4,Perfect fit and very comfortable to wear.,2026-06-09
rev_neg_1163,PROD_BEAUTY_277,2,"No connectivity, bluetooth keeps dropping.",2026-06-13
rev_neg_1623,PROD_LAPTOP_290,1,Do not recommend this seller. Poor customer support.,2026-06-18
rev_neu_818,PROD_LAPTOP_329,3,"The battery is okay, screen is average.",2026-06-25
rev_neg_1285,PROD_CLOTH_253,2,The customer service was extremely rude and unhelpful.,2026-06-12
rev_neg_305,PROD_BEAUTY_279,2,"No connectivity, bluetooth keeps dropping.",2026-06-10
rev_neg_416,PROD_CLOTH_261,1,Not durable. It tore apart after the first wash.,2026-06-18
rev_pos_1661,PROD_LAPTOP_152,4,Great product! The quality is absolutely amazing.,2026-06-09
